Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
97,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1624.75,136.10555555555555,324.95,27.22111111111111,349.25,301.75,25.0,3.704,25.0,37,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,265.3,284.95
98,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,2028.25,172.7388888888889,405.65,34.54777777777778,481.25,323.25,25.0,3.856,25.0,36,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,195.3,5388.8
99,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1973.75,171.19444444444443,394.75,34.23888888888889,459.25,345.75,25.0,3.264,25.0,25,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,176.3,2617.375
100,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1672.25,132.49444444444444,334.45,26.498888888888885,415.25,275.25,25.0,3.376,25.0,18,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,330.3,2547.2
1,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3047.2271465459644,217.0494921454659,609.4454293091928,43.40989842909318,701.4413266372881,521.873720893778,25.0,4.008,25.0,27,9.75,20.58974358974359,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,7390.791472191602
2,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2754.7742797766005,217.55053955059114,550.9548559553201,43.51010791011823,599.6140947378287,485.0856893145018,25.0,4.152,25.0,40,9.75,19.102564102564102,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,2592.7641714040797
3,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2737.9460820843665,219.50991293520812,547.5892164168733,43.90198258704163,616.1924240182158,479.22410081066096,25.0,3.992,25.0,36,9.5,20.473684210526315,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,2811.601707979854
4,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2921.347619134777,218.9188359807728,584.2695238269554,43.783767196154564,654.156071388389,446.759391129272,25.0,4.064,25.0,30,9.75,18.743589743589745,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,7174.91783480187
5,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2495.247522662992,177.4499449480665,499.04950453259846,35.4899889896133,537.913242831716,376.03037945455213,25.0,3.544,25.0,30,8.5,20.41176470588235,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,4869.368506078003
6,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2308.991289615046,173.64425088033437,461.79825792300915,34.72885017606688,541.1027325684979,372.1696996795542,25.0,3.256,25.0,23,9.0,20.22222222222222,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,6725.261704512223
7,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2195.6814538690014,163.12625453042224,439.1362907738003,32.62525090608445,545.0007702206065,391.8939727346978,25.0,3.08,25.0,24,8.75,19.685714285714287,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,3941.9279133764026
8,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2541.65728327565,185.81460629501444,508.33145665513,37.16292125900289,526.0303794545521,447.91575460827033,25.0,2.968,25.0,21,9.75,20.076923076923077,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,1153.442370858446
9,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,879.7779952546188,51.550622116769304,175.95559905092375,10.31012442335386,284.9806929244743,119.61067977499789,25.0,3.576,25.0,1,4.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,5473.246776820737
10,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2766.355721301167,213.47457158447034,553.2711442602333,42.69491431689407,614.4719981824494,508.3235513819982,25.0,3.616,25.0,30,9.5,19.36842105263158,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,1890.924450284068
11,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2541.278356436037,197.13951903191193,508.2556712872074,39.42790380638239,587.8250973657774,459.4043924389395,25.0,3.904,25.0,29,9.25,19.7027027027027,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,430.8,2939.382760813153
12,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2584.4109332651583,190.43135407255906,516.8821866530317,38.08627081451182,665.866068769054,468.09137039916715,25.0,3.712,25.0,32,9.25,20.18918918918919,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,561.2,7150.608935156133
13,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2397.5756939923226,174.27945986649607,479.51513879846453,34.855891973299215,639.044910931994,390.0522985028952,25.0,2.6,25.0,26,9.5,20.105263157894736,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,534,15160.906369979484
14,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2855.2542747043844,220.1167616600974,571.0508549408769,44.023352332019485,712.8774309383848,500.3566776397818,25.0,3.872,25.0,43,10.0,18.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.2,7331.348091490937
15,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2846.576873361272,212.2572638524727,569.3153746722544,42.45145277049455,696.516751163387,473.03606053921754,25.0,4.424,25.0,42,9.75,19.76923076923077,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,882.8,6447.378394799957
16,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2432.6325748214376,179.7251683293653,486.5265149642875,35.94503366587306,591.3184110338283,361.48272171932655,25.0,3.992,25.0,30,9.0,20.055555555555557,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,241.2,6774.979139171056
17,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2648.234512183943,190.84965582630986,529.6469024367887,38.169931165261964,652.734400668776,317.7556810846654,25.0,3.264,25.0,34,9.25,19.756756756756758,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,383.8,19214.451953505402
18,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2756.0885306123782,210.5797451247195,551.2177061224756,42.1159490249439,586.7400817534414,519.5246983698867,25.0,3.888,25.0,43,10.0,20.45,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,327.2,954.3678144290766
19,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2727.6013261882167,186.94669613751594,545.5202652376433,37.38933922750319,624.3374253278832,408.86235872444723,25.0,3.864,25.0,21,8.5,20.529411764705884,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,503.3,7049.741180673266
20,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2876.165838586651,205.91479641303667,575.2331677173302,41.182959282607335,656.9213786290036,442.9935431521618,25.0,3.288,25.0,27,9.75,20.743589743589745,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,608.2,8405.985805180606
21,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2170.7101645232096,161.23800365607133,434.14203290464195,32.24760073121426,620.1847718934918,352.0412008873874,25.0,3.872,25.0,30,7.75,20.548387096774192,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,312.7,11553.97444179171
22,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2821.0186145998723,218.6893025466638,564.2037229199744,43.73786050933276,689.1084136531633,515.2702125621073,25.0,3.88,25.0,35,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,53,5191.211425476569
23,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2758.489024527702,202.9664227672823,551.6978049055404,40.593284553456456,646.4327407983344,386.89871135427416,25.0,3.544,25.0,40,9.5,19.05263157894737,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,162.3,9560.279792747164
24,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2160.3695802503253,170.34154622778502,432.07391605006507,34.068309245557,583.1390281343927,335.53235049461085,25.0,3.8,25.0,34,9.25,18.243243243243242,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,226,12934.47672294308
25,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2615.438533398167,204.78752296440368,523.0877066796334,40.95750459288073,627.4997079093906,458.3203820738871,25.0,3.768,25.0,30,9.75,19.358974358974358,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,246.7,4907.303049435402
26,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2491.4047685079295,187.69788374462067,498.2809537015859,37.53957674892413,603.781574731438,423.0437126639416,25.0,3.592,25.0,31,9.25,20.243243243243242,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,199.2,5872.0304666727125
27,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2528.874790247146,194.53055089438104,505.7749580494292,38.90611017887621,539.793476602774,454.32038207388706,25.0,3.208,25.0,31,9.0,19.833333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,191.7,997.9128906544956
28,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2611.325744074874,199.0294609794416,522.2651488149747,39.805892195888326,642.8774309383848,447.56366067222604,25.0,3.28,25.0,23,9.25,20.2972972972973,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,18.5,5210.5222998968975
29,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2652.4234937025412,189.27607763783425,530.4846987405083,37.855215527566855,622.005388994056,440.07558247715554,25.0,4.056,25.0,26,9.25,20.56756756756757,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,415.3,6863.01623624289
30,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2462.9969717342015,188.39993270520446,492.5993943468403,37.6799865410409,580.9213786290036,439.4043924389395,25.0,3.448,25.0,34,9.25,19.972972972972972,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,256.7,4226.209107175262
31,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,1379.2524013465936,94.98338669659097,275.8504802693187,18.996677339318193,332.5314234493702,236.76136216933077,25.0,3.832,25.0,18,5.5,20.181818181818183,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,313.7,2205.5872183376496
32,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2650.505268473712,199.23345041052693,530.1010536947424,39.84669008210538,542.9776792671148,520.312729949163,25.0,3.608,25.0,28,9.25,20.027027027027028,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,105.7,138.78918766899258
33,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2385.48872180905,181.3441938179789,477.09774436181,36.26883876359578,579.7287195841105,314.4878620674965,25.0,4.016,25.0,28,8.5,19.529411764705884,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,117.3,13611.970301661628
34,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2529.0018475285488,187.20004105618995,505.80036950570974,37.44000821123799,560.2926723469459,450.0380315792762,25.0,4.08,25.0,36,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,268.5,2727.2581133351378
35,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3425.291957129119,249.11759904731375,685.0583914258239,49.823519809462745,761.2037291236145,584.234400668776,25.0,3.92,25.0,38,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,632,4408.413225770676
36,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2980.7885992302204,227.5730799828938,596.1577198460441,45.51461599657876,635.944398049441,558.5437126639416,25.0,4.072,25.0,35,9.75,20.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,21.2,770.5013530540834
37,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2803.0376159771563,207.95639146615903,560.6075231954312,41.5912782932318,592.1560713883888,519.5197129816072,25.0,4.144,25.0,35,10.0,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,146.8,688.6514246744529
38,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2829.273527016282,208.8727450448063,565.8547054032564,41.77454900896126,574.2287195841104,561.0856893145017,25.0,3.608,25.0,32,9.75,19.871794871794872,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,111.7,29.906791535591292
39,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3023.4441048888993,220.1876467753089,604.6888209777799,44.03752935506178,658.8260631585524,580.8403300821715,25.0,3.728,25.0,36,9.75,20.743589743589745,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,313.2,1125.174130388002
40,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2144.785184267389,155.66189298371975,428.9570368534778,31.13237859674395,537.7287195841105,326.71735741477977,25.0,3.016,25.0,21,8.25,20.03030303030303,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,15.3,10982.962382200943
41,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2610.0580590241816,193.0012902005374,522.0116118048363,38.600258040107484,582.466317097784,486.6324383208844,25.0,3.72,25.0,27,9.75,19.512820512820515,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,78,1587.028221716948
42,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2948.5843399981527,222.5240964444034,589.7168679996305,44.504819288880675,732.0110700787216,498.82038207388706,25.0,3.888,25.0,37,9.75,20.28205128205128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,260.2,9850.840107611462
43,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3136.276169207107,226.36169264904683,627.2552338414214,45.27233852980937,698.0700899832777,533.0780371897777,25.0,3.688,25.0,31,9.25,20.08108108108108,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,13.2,5089.752028406108
44,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2563.6435642896554,187.63652365088123,512.7287128579311,37.52730473017625,541.1447092190581,501.35422292715975,25.0,2.928,25.0,33,8.75,20.65714285714286,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,115.2,290.98597918331416
45,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2661.3369905639884,186.80748867919974,532.2673981127977,37.36149773583995,611.334913551329,409.14622157194003,25.0,3.52,25.0,23,8.75,20.085714285714285,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,129.5,11548.91326727573
46,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2896.9912280430376,214.7109161787342,579.3982456086076,42.94218323574684,647.505388994056,499.48589102743773,25.0,3.864,25.0,40,9.5,19.94736842105263,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,999.3,3162.6266175855885
47,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2429.080815441389,183.3129070098086,485.8161630882778,36.662581401961724,508.29267234694595,445.3623587244472,25.0,3.816,25.0,32,9.5,19.105263157894736,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,466.3,914.8098465569518
48,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2590.681435848894,191.23736524108654,518.1362871697788,38.24747304821731,580.1728689876653,471.41007248911455,25.0,3.816,25.0,32,9.25,19.216216216216218,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,209.8,2471.2735118986
49,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2911.5034418772793,208.36674315282843,582.3006883754558,41.673348630565684,670.6980480389491,452.68106184888495,25.0,3.304,25.0,25,9.0,20.77777777777778,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,184.3,8462.295643085572
50,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2167.29366926327,163.1620815391838,433.45873385265406,32.632416307836756,495.873720893778,349.5856893145018,25.0,4.136,25.0,22,8.25,18.757575757575758,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,384.8,3354.4588995935283
51,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2594.814755440457,191.99588345423237,518.9629510880914,38.39917669084648,698.2344006687761,408.86235872444723,25.0,3.648,25.0,34,9.0,20.166666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,671.7,16703.50216331182
52,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2522.195704841494,188.3821267742554,504.4391409682988,37.67642535485108,538.5360605392175,438.0412008873874,25.0,3.832,25.0,32,9.75,19.974358974358974,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,212.7,1598.2031689104244
53,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2741.581885285531,203.59070856190067,548.3163770571061,40.71814171238013,627.1617524730543,508.41575460827033,25.0,3.152,25.0,25,9.25,20.56756756756757,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.2,2973.4340674949462
54,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2694.1722984256558,201.20382885390345,538.8344596851312,40.24076577078069,575.3603876843886,522.4500791341063,25.0,4.072,25.0,33,9.75,20.53846153846154,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,191.7,442.6478632743059
55,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2787.2460818431646,200.6054684854037,557.449216368633,40.12109369708073,607.334913551329,422.8260631585525,25.0,3.84,25.0,32,9.25,19.972972972972972,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,703,5914.80128168649
56,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2630.4714405372097,200.45492090082686,526.0942881074419,40.09098418016537,615.4690934281613,434.99354315216186,25.0,4.6,25.0,41,9.5,19.42105263157895,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,522,6173.269667115151
57,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2980.6324096102153,208.23627576911588,596.126481922043,41.647255153823174,718.8655280325584,417.259391129272,25.0,2.936,25.0,19,9.5,20.105263157894736,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,280.3,16330.567579433407
58,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2882.0227047054423,211.71161566012094,576.4045409410885,42.342323132024184,640.7400817534414,485.0417416238829,25.0,3.368,25.0,30,9.75,20.743589743589745,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,123.2,3698.306096912545
59,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2593.6206019331503,205.63601337629223,518.72412038663,41.127202675258445,577.063660672226,403.16401859488883,25.0,3.632,25.0,39,9.25,19.594594594594593,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,619.2,4546.867985877146
60,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2654.623931918552,191.32497626485673,530.9247863837104,38.26499525297135,587.8660687690539,420.03037945455213,25.0,3.232,25.0,36,9.0,19.88888888888889,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,60.2,4568.179781731701
61,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2432.5106394798754,173.05579198844165,486.5021278959751,34.61115839768833,569.0790995009935,347.58568931450174,25.0,3.984,25.0,31,8.75,19.97142857142857,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,487.8,12351.785407380288
62,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2993.0005676509445,235.17779039224322,598.6001135301889,47.03555807844864,733.1980480389491,481.16401859488883,25.0,4.416,25.0,52,10.0,19.35,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,727.3,15961.399040008824
63,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2464.004628806768,186.7556584179282,492.8009257613536,37.35113168358564,585.4997079093905,426.4997639388324,25.0,3.288,25.0,25,9.5,19.36842105263158,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,223.7,6205.5146478992865
64,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2490.125825707294,180.3361294601621,498.02516514145884,36.06722589203242,680.963412343496,424.00266972761096,25.0,3.048,25.0,22,9.0,20.27777777777778,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,280.7,11264.148199258007
65,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3084.783556778009,225.55074570617796,616.9567113556018,45.110149141235595,769.3410783085579,475.81470098922176,25.0,3.6,25.0,37,10.0,19.95,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,142,20925.290777538932
66,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2799.5332673000967,213.5451837177799,559.9066534600194,42.709036743555984,617.3603876843887,471.0437126639417,25.0,3.48,25.0,26,10.0,20.1,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,266,3127.5394480363498
67,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2377.869406656264,177.50820903680588,475.5738813312528,35.501641807361175,545.4634123434959,364.1758308058857,25.0,3.464,25.0,16,9.25,20.027027027027028,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,44.3,5687.7858262976715
68,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3402.5257982235935,251.27835107163543,680.5051596447187,50.25567021432709,769.7514439227722,512.3137922603787,25.0,3.984,25.0,34,9.75,20.128205128205128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,299.8,13369.552926810393
69,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2566.183376879388,187.02629726398644,513.2366753758777,37.40525945279728,595.0150371442253,397.08568931450174,25.0,3.536,25.0,36,9.25,19.756756756756758,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,523.8,11261.439624635945
70,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2505.860015526992,187.01911145615537,501.1720031053984,37.40382229123108,650.9156975443382,418.75939112927205,25.0,3.56,25.0,31,9.75,19.153846153846153,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,386,7758.847949932844
71,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2791.3603957610308,206.69689768357847,558.2720791522062,41.3393795367157,590.8184110338283,505.4043924389395,25.0,3.312,25.0,34,9.5,20.68421052631579,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,356.2,1278.178069260105
72,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3243.1604031567053,240.40356451459346,648.6320806313411,48.080712902918684,710.1197758224943,584.0893993591085,25.0,3.84,25.0,46,9.75,20.692307692307693,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,226,3511.095431162619
73,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2497.3328990665473,189.8296199792566,499.46657981330947,37.96592399585132,691.2457628381069,373.7480289599412,25.0,3.176,25.0,36,9.75,17.76923076923077,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,347.3,20269.1241420611
74,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2825.354787586937,231.45232861304305,565.0709575173875,46.29046572260861,718.2094102082799,461.9463690894996,25.0,5.2,25.0,45,9.5,20.526315789473685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1608.5,8744.136075887245
75,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2697.117915263112,199.9359536725136,539.4235830526225,39.98719073450272,600.4577312588304,416.1390841638345,25.0,3.376,25.0,39,9.25,19.54054054054054,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,147.3,6458.582588959905
76,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2103.517119238335,160.744824871963,420.703423847667,32.148964974392605,491.2353089365029,384.185028914389,25.0,3.072,25.0,29,8.75,18.542857142857144,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4.7,2066.7729334710552
77,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3028.2883861977634,225.29529747106142,605.6576772395526,45.059059494212285,685.7457628381068,533.9597272842758,25.0,3.624,25.0,34,9.5,20.473684210526315,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,244.8,5557.660304529558
78,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2295.6534626026205,173.68118805783604,459.1306925205241,34.736237611567205,522.1503903037235,395.6897037172804,25.0,3.664,25.0,29,9.0,19.77777777777778,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,152.8,2291.4856111952536
79,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2753.576320995927,200.52391824435392,550.7152641991854,40.104783648870786,690.8850830631089,409.66401859488883,25.0,3.056,25.0,23,9.0,18.444444444444443,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,55.3,10695.272802369793
80,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2845.3372564944675,207.5630501443215,569.0674512988935,41.512610028864295,665.2457628381068,371.66401859488883,25.0,3.6,25.0,35,9.0,20.166666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,918,16055.801157321108
81,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2890.3360189476025,214.8963559766134,578.0672037895205,42.979271195322674,637.0721180872687,522.3070488644976,25.0,3.032,25.0,26,9.25,20.18918918918919,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,162.7,2581.6843912069635
82,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,1583.3505660616192,107.51890146803598,316.6701132123238,21.503780293607196,372.3972618889357,255.302430091048,25.0,3.52,25.0,14,6.0,20.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,190.5,2910.7359249606443
83,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2968.634031819702,220.3029784848823,593.7268063639405,44.060595696976456,601.1734097241609,579.0950804437739,25.0,4.232,25.0,44,10.0,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,88.7,82.76263772387193
84,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2934.1675450728867,214.8703898905086,586.8335090145773,42.97407797810172,698.0110700787214,478.0522985028952,25.0,3.128,25.0,30,10.0,20.25,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,92.7,7864.584766881296
85,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2829.8248947961147,213.8849976621359,565.9649789592229,42.77699953242718,647.1447092190582,473.9463690894997,25.0,3.576,25.0,32,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,274.8,6838.531664042312
86,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3010.53094411433,222.90068764698512,602.106188822866,44.58013752939702,710.6560713883889,527.410073523605,25.0,3.864,25.0,20,9.5,20.63157894736842,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,186.3,4580.72597521581
87,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,3170.5232919896052,236.45607315532456,634.1046583979211,47.29121463106491,717.1447092190581,536.3070488644976,25.0,3.792,25.0,29,9.75,20.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,687.2,7193.281999066632
88,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2684.362200143225,197.98582666984942,536.872440028645,39.59716533396988,623.5053889940559,379.685028914389,25.0,3.44,25.0,27,9.0,20.22222222222222,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,169,12499.618095376552
89,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2901.9521311613794,227.1544918035862,580.3904262322759,45.430898360717244,751.2037291236146,493.0437126639416,25.0,4.008,25.0,52,9.75,19.358974358974358,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,110.2,14560.406924667051
