Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
1,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,649.75,62.77222222222222,129.95,12.554444444444444,305.25,9.75,25.0,3.384,25.0,20,5.75,16.82608695652174,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1932.8,16437.575
2,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,1354.75,113.43888888888888,270.95,22.68777777777778,353.25,143.25,25.0,4.648,25.0,42,8.0,17.8125,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2821.2,6473.95
3,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,855.75,79.35,171.15,15.870000000000001,311.25,51.75,25.0,3.696,25.0,30,6.75,13.74074074074074,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1462.8,13401.675
4,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,1175.75,101.46111111111112,235.15,20.29222222222222,331.25,159.25,25.0,4.424,25.0,33,7.25,15.068965517241379,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1587.3,5449.675
5,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,1170.75,97.68333333333332,234.15,19.536666666666665,315.25,127.75,25.0,3.2,25.0,28,7.0,16.428571428571427,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2027,6928.55
6,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,1062.25,92.93888888888888,212.45,18.587777777777777,277.75,103.75,25.0,3.552,25.0,18,6.5,16.76923076923077,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2148.2,5256.95
7,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,1041.25,89.47222222222221,208.25,17.894444444444442,297.75,139.25,25.0,3.248,25.0,20,6.75,17.814814814814813,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,715.2,5427.875
8,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,1244.75,98.32777777777778,248.95,19.665555555555557,289.25,231.75,25.0,2.712,25.0,23,8.0,18.625,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1812.7,548.45
9,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,1137.25,93.9388888888889,227.45,18.78777777777778,303.75,61.75,25.0,3.568,25.0,23,6.75,18.77777777777778,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1216.2,10335.575
10,AffinitySlotting,GreedyProximityBatching,SideGroupedRouting,1253.75,100.8611111111111,250.75,20.17222222222222,293.25,161.75,25.0,4.064,25.0,25,7.75,20.225806451612904,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1151.8,2675.375
1,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1068.75,88.41666666666667,213.75,17.683333333333334,327.25,157.75,25.0,4.112,25.0,20,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1084.2,5946.75
2,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1267.25,96.49444444444444,253.45,19.298888888888886,415.25,153.75,25.0,4.208,25.0,30,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2568.2,12236.075
3,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1513.25,112.62777777777777,302.65,22.525555555555556,415.25,87.75,25.0,3.976,25.0,27,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1345.8,20375.675
4,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1445.25,113.45,289.05,22.69,327.25,231.75,25.0,4.568,25.0,30,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2919.7,1438.075
5,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1412.25,107.38333333333334,282.45,21.476666666666667,393.25,187.75,25.0,3.8,25.0,29,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,936,8415.45
6,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1229.25,95.98333333333333,245.85,19.196666666666665,305.25,171.75,25.0,3.28,25.0,19,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,967,4637.675
7,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1171.25,92.36111111111111,234.25,18.472222222222225,393.25,161.25,25.0,3.272,25.0,26,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,574.2,9455.875
8,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1562.75,117.39444444444443,312.55,23.478888888888886,411.75,191.25,25.0,2.92,25.0,22,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,793,6259.95
9,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1091.25,82.25,218.25,16.45,305.25,157.75,25.0,3.344,25.0,31,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,703.8,4834.875
10,AffinitySlotting,GreedyProximityBatching,SShapeRouting,1404.75,103.55,280.95,20.709999999999997,393.25,195.25,25.0,3.84,25.0,30,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1149.5,8012.45
1,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,1818.4485391624771,126.74330087027725,363.6897078324954,25.348660174055453,524.3987113542742,113.56949251795338,25.0,3.616,25.0,24,6.5,19.923076923076923,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,456.8,29451.62754992985
2,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,2295.9635372151997,154.35474527144888,459.1927074430399,30.870949054289778,584.8292324666636,146.53803157927624,25.0,4.8,25.0,37,7.25,20.448275862068964,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4224,34271.86514346406
3,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,2536.3330123588617,165.36295583019694,507.26660247177233,33.07259116603939,605.5616896321674,339.0781863905831,25.0,3.576,25.0,21,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1054.8,14298.458841237163
4,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,1624.102114756382,113.75782477236405,324.8204229512764,22.75156495447281,582.8040345162767,184.80333881989094,25.0,4.248,25.0,26,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1238.7,31791.92381049958
5,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,1633.5786826172273,112.30174850260504,326.71573652344546,22.460349700521007,554.5284084144934,178.09741931745526,25.0,3.624,25.0,22,6.75,19.814814814814813,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,541.8,21200.641398307514
6,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,1883.7892083968256,129.19531574215168,376.75784167936513,25.839063148430334,615.0340894991588,213.02666940994547,25.0,3.512,25.0,11,7.75,19.870967741935484,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1738.7,29128.33184497921
7,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,1399.621570856484,97.43603490792185,279.92431417129677,19.48720698158437,503.40439243893957,74.25568108466538,25.0,3.24,25.0,24,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,572,38231.83315147783
8,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,2109.659333082601,139.54798517961336,421.93186661652015,27.90959703592267,500.2460579198825,221.6106797749979,25.0,2.976,25.0,18,7.25,20.517241379310345,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,887.8,14489.599543228891
9,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,1799.948091210623,123.33217980468052,359.9896182421246,24.666435960936106,507.1504463331653,107.93017229295128,25.0,3.84,25.0,22,6.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2359,35903.91678164942
10,AffinitySlotting,GreedyProximityBatching,LargestGapRouting,1561.672825542942,105.03717390095426,312.33456510858844,21.007434780190852,614.2267485440517,23.75,25.0,4.416,25.0,15,5.5,20.09090909090909,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4212.3,51684.43274616034
1,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1150.75,91.2388888888889,230.15,18.24777777777778,413.25,131.25,25.0,3.84,25.0,20,6.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,309,15594.05
2,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1306.25,95.69444444444443,261.25,19.13888888888889,401.25,223.75,25.0,4.848,25.0,17,7.5,20.466666666666665,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5126.7,6135.75
3,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1754.25,124.65,350.85,24.93,425.75,227.75,25.0,3.808,25.0,28,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,547.2,7140.05
4,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1548.25,113.40555555555557,309.65,22.681111111111115,457.25,187.75,25.0,3.952,25.0,31,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1721.2,14131.05
5,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1470.75,112.01666666666667,294.15,22.403333333333332,345.25,157.75,25.0,3.656,25.0,23,7.0,20.428571428571427,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1230.8,6105.05
6,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1245.75,87.35000000000001,249.15,17.470000000000006,373.25,147.75,25.0,3.16,25.0,15,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,369,10238.175
7,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1365.25,102.3388888888889,273.05,20.46777777777778,453.25,105.25,25.0,3.176,25.0,24,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,634.8,25579.575
8,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1636.25,114.3611111111111,327.25,22.87222222222222,381.25,183.25,25.0,2.872,25.0,24,7.5,20.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,849.2,6812.0
9,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1400.75,108.12777777777778,280.15,21.625555555555554,371.25,105.75,25.0,4.0,25.0,27,7.5,20.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3697,10267.55
10,AffinitySlotting,GreedyProximityBatching,HybridCombinedRouting,1381.75,105.70555555555555,276.35,21.141111111111112,379.25,231.75,25.0,3.864,25.0,32,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,528.8,4234.675
1,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,1125.25,96.67222222222222,225.05,19.334444444444443,351.25,129.75,25.0,3.496,25.0,20,7.25,17.275862068965516,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1099.8,8441.075
2,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,1099.25,98.09444444444443,219.85,19.618888888888886,329.25,153.75,25.0,3.864,25.0,28,7.5,17.866666666666667,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1006.3,7720.675
3,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,752.25,69.71666666666667,150.45,13.943333333333333,277.25,43.75,25.0,3.368,25.0,28,6.25,14.28,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2238.2,13537.45
4,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,1256.25,106.25,251.25,21.25,367.25,175.75,25.0,3.872,25.0,32,7.5,19.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2086.7,8675.75
5,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,650.25,61.45,130.05,12.29,245.25,29.75,25.0,3.56,25.0,15,5.25,19.19047619047619,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,525.5,9259.95
6,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,660.25,63.338888888888896,132.05,12.667777777777781,289.25,29.75,25.0,3.056,25.0,14,5.75,14.652173913043478,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,48.8,11853.45
7,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,893.75,82.52777777777779,178.75,16.505555555555556,345.25,55.75,25.0,2.776,25.0,16,6.0,16.666666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1758.3,16729.875
8,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,990.75,87.35,198.15,17.470000000000002,305.25,133.75,25.0,2.912,25.0,23,6.75,17.88888888888889,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,270.2,6610.425
9,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,628.75,60.638888888888886,125.75,12.127777777777776,225.75,45.75,25.0,3.256,25.0,26,5.0,17.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,190.3,7118.0
10,AffinitySlotting,SeedSavingsBatching,SideGroupedRouting,933.75,81.08333333333333,186.75,16.216666666666665,345.25,93.75,25.0,3.944,25.0,29,6.75,18.62962962962963,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1254.8,10742.375
1,AffinitySlotting,SeedSavingsBatching,SShapeRouting,898.25,68.96111111111112,179.65,13.792222222222223,349.25,91.75,25.0,3.768,25.0,10,5.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,68.2,14671.55
2,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1005.75,75.35,201.15,15.07,371.25,23.75,25.0,3.8,25.0,16,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1251,27480.675
3,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1306.25,96.36111111111111,261.25,19.272222222222226,371.25,171.75,25.0,3.336,25.0,30,6.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2307.8,5095.25
4,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1105.75,90.90555555555557,221.15,18.181111111111115,437.25,97.75,25.0,3.76,25.0,29,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1205.5,21769.675
5,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1337.25,98.05,267.45,19.61,415.25,161.25,25.0,3.6,25.0,27,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,99,13934.075
6,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1007.25,73.05,201.45,14.610000000000001,319.75,119.75,25.0,3.04,25.0,13,6.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,123.5,10325.075
7,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1024.25,79.09444444444445,204.85,15.81888888888889,393.25,97.75,25.0,2.824,25.0,25,6.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1062.8,15942.05
8,AffinitySlotting,SeedSavingsBatching,SShapeRouting,630.25,48.33888888888888,126.05,9.667777777777777,261.25,23.75,25.0,2.776,25.0,2,4.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1505.8,12144.95
9,AffinitySlotting,SeedSavingsBatching,SShapeRouting,1036.25,82.69444444444444,207.25,16.538888888888888,371.25,49.75,25.0,3.048,25.0,21,7.0,20.25,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1208.2,22661.75
10,AffinitySlotting,SeedSavingsBatching,SShapeRouting,910.25,74.89444444444443,182.05,14.978888888888887,393.25,49.75,25.0,3.496,25.0,17,5.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,754.8,22243.95
1,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1744.6926094274372,120.10428020949861,348.93852188548743,24.02085604189972,534.4577312588304,272.58323356738936,25.0,3.896,25.0,23,7.0,20.285714285714285,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,32.8,12841.031942936997
2,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1769.40268367511,120.32005963722465,353.880536735022,24.06401192744493,501.9520501741651,225.66401859488883,25.0,3.856,25.0,28,6.75,20.62962962962963,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,514.8,15257.8275716123
3,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1221.971665814665,83.4882592403259,244.39433316293298,16.697651848065178,479.97284463989723,79.15939982143925,25.0,3.488,25.0,10,5.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1574.2,38991.46810357162
4,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,2050.9721846261614,134.57715965835914,410.19443692523225,26.91543193167183,501.89303026960874,304.84286075782893,25.0,3.824,25.0,30,8.75,20.485714285714284,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,644.3,9603.112649145303
5,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1270.3524404778886,89.23005423284197,254.07048809557773,17.846010846568394,456.03803157927626,61.02666940994546,25.0,3.336,25.0,15,5.5,20.454545454545453,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,562.3,33426.47387483445
6,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1603.7845885888855,106.30632419086412,320.7569177177771,21.261264838172824,446.41575357378,200.2127386413302,25.0,2.904,25.0,18,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,371.8,13306.389800781955
7,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1784.0277030104926,121.97839340023317,356.8055406020985,24.395678680046633,529.334913551329,220.25885039277657,25.0,3.056,25.0,28,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,158.8,25185.920500974094
8,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1898.4569031994943,132.18793118221097,379.69138063989885,26.437586236442197,541.4826023839993,227.6285124225097,25.0,2.912,25.0,23,7.25,18.586206896551722,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,568.2,12335.584526019324
9,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1272.6563937308504,86.2812531940189,254.53127874617007,17.25625063880378,603.7747120002296,23.75,25.0,3.12,25.0,27,5.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,545.5,58833.993839787414
10,AffinitySlotting,SeedSavingsBatching,LargestGapRouting,1970.805189339606,138.12900420754679,394.1610378679212,27.62580084150936,610.8184110338284,209.66401859488883,25.0,3.624,25.0,30,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,448.3,37651.59612890467
1,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1332.25,100.60555555555555,266.45,20.121111111111112,401.25,193.75,25.0,4.032,25.0,29,6.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,442.2,6911.45
2,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1532.25,116.05,306.45,23.209999999999997,385.75,145.75,25.0,4.056,25.0,30,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1464.8,9295.45
3,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1396.25,105.69444444444444,279.25,21.138888888888893,411.75,193.75,25.0,3.344,25.0,32,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1866.8,11417.75
4,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,147.25,10.93888888888889,29.45,2.187777777777778,50.25,24.25,25.0,3.984,25.0,1,2.25,11.666666666666666,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,190.8,135.2
5,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1381.25,97.3611111111111,276.25,19.47222222222222,461.25,161.75,25.0,3.352,25.0,28,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,602.7,17207.375
6,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1014.25,78.20555555555555,202.85,15.64111111111111,315.25,97.75,25.0,3.184,25.0,18,6.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,222.8,11335.05
7,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,924.75,68.88333333333334,184.95,13.776666666666667,335.75,83.75,25.0,2.784,25.0,9,6.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1274.3,17523.2
8,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1259.75,94.3277777777778,251.95,18.86555555555556,429.25,97.75,25.0,2.872,25.0,18,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1252.7,22178.075
9,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1080.25,78.00555555555555,216.05,15.601111111111111,393.75,87.75,25.0,3.08,25.0,22,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1181,17795.45
10,AffinitySlotting,SeedSavingsBatching,HybridCombinedRouting,1097.25,94.05,219.45,18.81,369.75,97.75,25.0,3.728,25.0,31,6.75,20.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,527.2,15373.95
1,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1357.75,121.17222222222222,271.55,24.234444444444442,329.75,225.25,25.0,4.008,25.0,43,8.5,19.88235294117647,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,1420.575
2,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1529.75,123.32777777777777,305.95,24.665555555555553,395.25,259.75,25.0,4.152,25.0,37,8.5,19.11764705882353,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,2708.075
3,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1489.75,121.77222222222223,297.95,24.354444444444447,317.25,281.75,25.0,3.992,25.0,43,9.0,19.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,160.575
4,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1429.25,117.7611111111111,285.85,23.55222222222222,303.75,215.25,25.0,4.064,25.0,41,8.25,17.424242424242426,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,1557.675
5,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1083.75,86.74999999999999,216.75,17.349999999999998,271.75,199.75,25.0,3.544,25.0,27,7.5,17.466666666666665,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,960.875
6,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1434.25,109.20555555555556,286.85,21.84111111111111,295.25,275.25,25.0,3.256,25.0,20,8.5,19.058823529411764,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,94.8
7,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1569.75,129.55,313.95,25.91,345.75,263.25,25.0,3.08,25.0,32,8.75,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,1364.075
8,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1506.75,120.48333333333333,301.35,24.096666666666668,353.25,239.25,25.0,2.968,25.0,25,9.25,17.43243243243243,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,2533.55
9,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1362.75,111.95,272.55,22.39,317.25,241.75,25.0,3.576,25.0,39,7.5,19.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,769.45
10,AffinitySlotting,RoundRobinBatching,SideGroupedRouting,1487.25,120.38333333333335,297.45,24.076666666666668,325.25,287.75,25.0,3.616,25.0,39,9.5,18.789473684210527,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,249.075
1,AffinitySlotting,RoundRobinBatching,SShapeRouting,1530.25,121.67222222222222,306.05,24.334444444444443,345.25,279.75,25.0,4.008,25.0,36,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,570.95
2,AffinitySlotting,RoundRobinBatching,SShapeRouting,1727.75,129.39444444444445,345.55,25.878888888888888,393.25,275.25,25.0,4.152,25.0,44,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,1927.575
3,AffinitySlotting,RoundRobinBatching,SShapeRouting,1598.75,116.52777777777777,319.75,23.305555555555554,389.75,279.25,25.0,3.992,25.0,25,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,1974.25
4,AffinitySlotting,RoundRobinBatching,SShapeRouting,1500.75,107.35,300.15,21.470000000000002,327.25,279.75,25.0,4.064,25.0,30,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,614.05
5,AffinitySlotting,RoundRobinBatching,SShapeRouting,1771.25,128.69444444444446,354.25,25.73888888888889,393.25,297.25,25.0,3.544,25.0,37,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,1629.875
6,AffinitySlotting,RoundRobinBatching,SShapeRouting,1610.75,118.79444444444445,322.15,23.758888888888887,349.25,301.75,25.0,3.256,25.0,20,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,614.05
7,AffinitySlotting,RoundRobinBatching,SShapeRouting,1602.25,123.93888888888888,320.45,24.787777777777777,345.75,301.75,25.0,3.08,25.0,32,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,260.45
8,AffinitySlotting,RoundRobinBatching,SShapeRouting,1650.75,117.68333333333334,330.15,23.53666666666667,349.25,257.25,25.0,2.968,25.0,24,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,1663.05
9,AffinitySlotting,RoundRobinBatching,SShapeRouting,1666.25,126.69444444444444,333.25,25.338888888888892,349.25,323.75,25.0,3.576,25.0,34,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,170.75
10,AffinitySlotting,RoundRobinBatching,SShapeRouting,1243.75,84.63888888888889,248.75,16.927777777777777,283.25,235.75,25.0,3.616,25.0,16,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,404.875
1,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2138.3068683503525,141.18459707445228,427.6613736700705,28.23691941489046,477.259391129272,381.84340149432444,25.0,4.008,25.0,21,8.75,20.428571428571427,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,2191.0749538227387
2,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2006.4254045757239,132.2538978794605,401.28508091514476,26.450779575892103,524.5284084144934,298.72545958117,25.0,4.152,25.0,48,7.5,20.533333333333335,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,6462.6599754127765
3,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2452.02369865898,164.1560821924218,490.404739731796,32.83121643848436,532.1265413824509,332.93606923138475,25.0,3.992,25.0,26,8.75,19.857142857142858,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,7764.309706005568
4,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2016.6418255268552,136.8142627894857,403.32836510537106,27.36285255789714,449.7850202222218,351.71173235955615,25.0,4.064,25.0,23,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,1246.8017007338265
