Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
7,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,971.25,103.91666666666667,194.25,20.783333333333335,427.25,57.25,25.0,2.808,25.0,31,6.25,18.12,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2733.2,31747.375
8,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1163.75,118.52777777777777,232.75,23.705555555555556,439.25,27.75,25.0,2.672,25.0,20,7.5,17.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3666.2,36850.375
9,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,682.25,65.16111111111111,136.45,13.032222222222224,381.25,3.75,25.0,3.04,25.0,12,5.75,15.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2139,30223.95
10,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1321.75,138.70555555555555,264.35,27.741111111111106,469.25,85.75,25.0,3.272,25.0,33,7.5,19.533333333333335,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3641.2,31707.675
1,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,932.25,75.38333333333334,186.45,15.076666666666666,437.25,23.75,25.0,3.528,25.0,14,5.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1724.2,30106.45
2,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1386.25,116.1388888888889,277.25,23.227777777777778,459.25,171.75,25.0,3.544,25.0,28,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4198.8,16543.25
3,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1503.75,137.41666666666666,300.75,27.483333333333334,481.25,197.25,25.0,3.32,25.0,30,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5964,15909.875
4,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1707.25,152.93888888888887,341.45,30.587777777777774,481.25,249.25,25.0,3.544,25.0,35,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,6140.3,10537.075
5,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1639.75,149.43888888888887,327.95,29.887777777777774,481.25,241.25,25.0,3.224,25.0,29,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3982.8,14268.075
6,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1193.75,112.19444444444444,238.75,22.43888888888889,437.25,49.75,25.0,2.792,25.0,25,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1522.2,32342.375
7,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1260.25,117.3388888888889,252.05,23.46777777777778,459.25,97.75,25.0,2.752,25.0,31,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3526.2,27706.95
8,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1049.75,97.99444444444445,209.95,19.59888888888889,459.25,71.75,25.0,2.688,25.0,28,5.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1724.2,33085.575
9,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1550.25,139.11666666666667,310.05,27.823333333333334,481.25,187.75,25.0,3.04,25.0,30,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2499.5,14721.95
10,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1532.75,138.39444444444447,306.55,27.678888888888892,459.25,193.25,25.0,3.32,25.0,43,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2701.5,15259.45
1,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1784.6612253557678,142.65913834123927,356.93224507115355,28.531827668247853,645.1084136531634,133.88734918494336,25.0,3.44,25.0,28,6.75,20.703703703703702,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3543,50381.394683608
2,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1932.1555442711024,148.93678987269115,386.4311088542205,29.78735797453823,666.4327407983344,129.88734918494336,25.0,3.568,25.0,37,7.25,19.275862068965516,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3852.2,69180.21956117483
3,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1989.236401949553,156.8719200433234,397.8472803899106,31.37438400866468,806.8419247660057,137.88734918494336,25.0,3.28,25.0,34,7.75,19.967741935483872,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4607,81569.53631073811
4,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,2059.956851995836,162.4434855999075,411.99137039916724,32.488697119981495,704.7150912929453,247.80901990455632,25.0,3.528,25.0,42,7.5,20.2,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4965.2,42746.85346449633
5,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1793.4341276571743,136.854091725715,358.68682553143486,27.370818345142997,679.3680398091126,87.52666940994547,25.0,3.12,25.0,29,7.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3921,71127.57769623012
6,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1924.6863673296562,135.4374748295479,384.93727346593124,27.08749496590958,606.5437126639416,264.39303026960874,25.0,2.72,25.0,21,7.75,19.451612903225808,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2357,25588.482442463206
7,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1399.6101526577113,113.76911450350468,279.92203053154225,22.753822900700936,612.4577312588304,74.11067977499789,25.0,2.848,25.0,16,6.25,20.68,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1876.2,68659.44106355963
8,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1847.8788177972247,138.73064039549388,369.5757635594449,27.746128079098774,718.3794019784434,112.80333881989094,25.0,2.696,25.0,16,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1912.8,79978.54011698725
9,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1811.586200838257,136.92413779640572,362.3172401676514,27.384827559281142,648.0970514838325,233.5205221257716,25.0,2.904,25.0,36,6.75,19.962962962962962,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4575.8,32451.33832195705
10,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,2516.5366251989954,188.2563694488666,503.3073250397991,37.651273889773314,840.2150912929453,346.8203820738871,25.0,3.416,25.0,24,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3642.8,47880.36488350881
1,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1208.25,116.85,241.65,23.37,499.25,71.75,25.0,3.352,25.0,29,6.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3376.2,34831.55
2,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1238.75,115.8611111111111,247.75,23.17222222222222,437.25,127.25,25.0,3.488,25.0,32,6.75,19.59259259259259,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4427.2,18354.25
3,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1233.75,113.08333333333333,246.75,22.616666666666667,527.25,71.75,25.0,3.312,25.0,37,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3440.7,40762.875
4,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1613.75,141.52777777777777,322.75,28.305555555555554,589.25,171.75,25.0,3.648,25.0,43,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4864.7,35226.875
5,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1507.25,130.49444444444444,301.45,26.098888888888887,461.75,191.25,25.0,3.12,25.0,37,7.75,19.580645161290324,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4698,17531.575
6,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1597.75,130.8388888888889,319.55,26.16777777777778,529.25,183.75,25.0,2.736,25.0,27,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3243.8,23487.075
7,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1140.25,104.67222222222222,228.05,20.934444444444445,437.25,49.75,25.0,2.792,25.0,23,6.5,20.23076923076923,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2026.2,30200.45
8,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1590.25,129.00555555555556,318.05,25.80111111111111,491.25,205.75,25.0,2.752,25.0,14,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2720.2,11015.45
9,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1156.25,105.3611111111111,231.25,21.07222222222222,505.25,105.75,25.0,2.92,25.0,27,6.0,20.25,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2809,33208.25
10,PopularityABCSlotting,SeedSavingsBatching,HybridCombinedRouting,1504.25,136.09444444444443,300.85,27.218888888888888,505.25,175.75,25.0,3.232,25.0,29,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4179.2,22060.05
1,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1803.75,181.08333333333334,360.75,36.21666666666667,373.25,333.75,25.0,4.008,25.0,32,9.5,18.63157894736842,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,292.875
2,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1900.75,179.23888888888888,380.15,35.84777777777777,419.25,335.75,25.0,4.152,25.0,33,9.25,20.243243243243242,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,1738.05
3,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1699.75,157.43888888888887,339.95,31.487777777777772,363.75,285.25,25.0,3.992,25.0,31,9.0,19.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,1071.575
4,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1762.25,178.49444444444444,352.45,35.69888888888889,439.25,289.25,25.0,4.064,25.0,36,9.5,19.105263157894736,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,2971.2
5,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1726.75,154.70555555555555,345.35,30.94111111111111,411.75,273.25,25.0,3.544,25.0,29,9.25,19.64864864864865,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,3268.55
6,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1430.75,127.79444444444445,286.15,25.558888888888887,301.25,271.25,25.0,3.256,25.0,25,8.0,17.9375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,127.55
7,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1081.75,89.03888888888888,216.35,17.80777777777778,285.25,191.25,25.0,3.08,25.0,13,6.75,17.14814814814815,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,1504.175
8,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1525.25,139.56111111111113,305.05,27.912222222222226,337.25,239.25,25.0,2.968,25.0,30,8.25,20.151515151515152,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,1499.075
9,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1778.75,160.86111111111111,355.75,32.172222222222224,369.25,325.75,25.0,3.576,25.0,25,9.5,19.894736842105264,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,319.25
10,PopularityABCSlotting,RoundRobinBatching,SideGroupedRouting,1129.25,97.42777777777778,225.85,19.485555555555557,259.75,155.25,25.0,3.616,25.0,16,7.25,18.724137931034484,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,1646.675
1,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1327.75,102.83888888888889,265.55,20.567777777777778,279.75,209.75,25.0,4.008,25.0,14,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,973.075
2,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1420.25,106.89444444444445,284.05,21.378888888888888,345.25,257.75,25.0,4.152,25.0,21,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,1291.45
3,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1933.25,175.62777777777777,386.65,35.12555555555556,411.75,345.25,25.0,3.992,25.0,38,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,813.675
4,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1922.25,164.71666666666667,384.45,32.943333333333335,437.25,349.25,25.0,4.064,25.0,34,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,1597.2
5,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,2031.25,181.47222222222223,406.25,36.29444444444445,459.25,359.75,25.0,3.544,25.0,38,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,2043.875
6,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,2003.25,175.85,400.65,35.169999999999995,433.75,349.25,25.0,3.256,25.0,31,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,1477.675
7,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,2135.25,182.11666666666665,427.05,36.423333333333325,455.75,411.75,25.0,3.08,25.0,33,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,360.075
8,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,2006.75,168.92777777777778,401.35,33.785555555555554,437.25,345.75,25.0,2.968,25.0,27,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,1692.05
9,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,1951.25,162.36111111111111,390.25,32.47222222222222,437.25,323.75,25.0,3.576,25.0,29,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,2392.375
10,PopularityABCSlotting,RoundRobinBatching,SShapeRouting,2094.75,188.88333333333335,418.95,37.77666666666667,459.25,393.25,25.0,3.616,25.0,40,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,832.95
1,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2370.314136250823,178.34031413890716,474.0628272501646,35.668062827781434,571.3712091172238,339.3873491849434,25.0,4.008,25.0,25,8.75,19.34285714285714,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,9955.220936168314
2,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2986.338228005505,224.36307173345566,597.267645601101,44.87261434669112,736.4384218829998,530.6390281343927,25.0,4.152,25.0,47,9.75,19.307692307692307,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,7060.88452904969
3,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2857.195003602542,217.15988896894538,571.4390007205084,43.43197779378908,626.9609005669415,432.68212416010084,25.0,3.992,25.0,36,9.5,19.63157894736842,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,6450.804030804393
4,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2989.139944939878,214.42533210977507,597.8279889879757,42.88506642195502,645.9690934281612,512.0303794545521,25.0,4.064,25.0,28,9.75,19.71794871794872,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,3671.2421555111273
5,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2836.987653955267,213.04417008789486,567.3975307910534,42.608834017578964,615.2230384994451,518.592084994656,25.0,3.544,25.0,36,9.0,20.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,1341.9283042089821
6,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,1415.6561942697338,98.45902653932741,283.13123885394674,19.691805307865483,323.16825021421585,146.76136216933077,25.0,3.256,25.0,13,5.75,19.52173913043478,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,5878.731000545919
7,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2624.7659319554905,186.99479848789983,524.9531863910981,37.39895969757996,585.952050174165,419.2650722139374,25.0,3.08,25.0,30,9.0,20.61111111111111,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,4872.394863481378
8,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2536.0732729105976,188.35718384245772,507.2146545821195,37.67143676849154,629.1447092190581,444.3203820738871,25.0,2.968,25.0,25,8.75,20.314285714285713,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,5233.842728354308
9,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2680.9141025732697,204.57586894607266,536.1828205146539,40.915173789214535,576.234400668776,472.9858910274378,25.0,3.576,25.0,34,8.75,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,1855.0946671209435
10,PopularityABCSlotting,RoundRobinBatching,LargestGapRouting,2326.5729060330955,174.7016201340688,465.3145812066191,34.94032402681376,574.312729949163,393.2200430503275,25.0,3.616,25.0,23,9.0,20.055555555555557,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,6097.07070280024
1,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2112.25,176.60555555555553,422.45,35.32111111111111,499.25,371.25,25.0,4.008,25.0,31,9.75,19.666666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,2251.2
2,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2238.25,174.40555555555554,447.65,34.8811111111111,477.25,415.25,25.0,4.152,25.0,35,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,748.8
3,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2088.25,164.7388888888889,417.65,32.94777777777778,469.25,369.25,25.0,3.992,25.0,32,9.25,20.56756756756757,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,2292.8
4,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2005.75,171.90555555555557,401.15,34.38111111111111,425.25,383.75,25.0,4.064,25.0,33,9.25,20.56756756756757,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,333.675
5,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2256.75,182.48333333333332,451.35,36.49666666666667,483.25,379.75,25.0,3.544,25.0,38,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,1870.05
6,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,1873.25,166.29444444444445,374.65,33.25888888888889,431.25,249.75,25.0,3.256,25.0,29,9.0,18.666666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,5679.675
7,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2025.25,158.33888888888887,405.05,31.667777777777772,427.25,379.75,25.0,3.08,25.0,27,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,452.075
8,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2032.25,171.49444444444444,406.45,34.29888888888889,527.25,351.25,25.0,2.968,25.0,24,9.75,20.17948717948718,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,5473.2
9,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2136.25,187.4722222222222,427.25,37.49444444444444,457.25,369.25,25.0,3.576,25.0,43,9.75,19.666666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,1244.0
10,PopularityABCSlotting,RoundRobinBatching,HybridCombinedRouting,2324.25,198.98333333333332,464.85,39.79666666666667,497.25,435.25,25.0,3.616,25.0,41,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,906.8
1,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1540.25,143.5611111111111,308.05,28.71222222222222,369.75,267.25,25.0,3.984,25.0,34,8.75,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,192.8,1854.95
2,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1854.75,173.21666666666667,370.95,34.64333333333333,441.25,325.25,25.0,4.064,25.0,44,9.5,19.63157894736842,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,288.8,2501.45
3,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1672.25,156.8277777777778,334.45,31.36555555555556,367.25,283.25,25.0,4.0,25.0,22,8.75,19.685714285714287,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,461,1145.2
4,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1754.25,171.31666666666666,350.85,34.263333333333335,421.25,255.25,25.0,4.0,25.0,32,8.5,20.294117647058822,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,621.5,5630.8
5,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1770.75,168.0166666666667,354.15,33.60333333333334,411.25,333.75,25.0,3.744,25.0,34,9.25,19.7027027027027,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,386.3,1064.05
6,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1545.25,139.6722222222222,309.05,27.93444444444444,329.75,293.25,25.0,3.128,25.0,35,9.0,17.72222222222222,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,33.2,176.575
7,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1444.75,134.7722222222222,288.95,26.954444444444444,377.25,219.25,25.0,3.064,25.0,26,8.75,17.285714285714285,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,76.8,3426.95
8,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1465.75,138.90555555555557,293.15,27.781111111111112,335.75,211.25,25.0,3.168,25.0,22,8.0,18.3125,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,124.2,2743.175
9,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1510.75,133.5722222222222,302.15,26.71444444444444,337.75,261.75,25.0,3.304,25.0,21,9.25,18.405405405405407,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,157.8,732.8
10,PopularityABCSlotting,RandomBatching,SideGroupedRouting,1668.25,154.73888888888888,333.65,30.947777777777773,377.25,303.25,25.0,3.712,25.0,23,9.75,19.46153846153846,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,342.2,1394.8
1,PopularityABCSlotting,RandomBatching,SShapeRouting,2006.75,171.59444444444446,401.35,34.31888888888889,459.25,301.75,25.0,3.72,25.0,23,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,165.5,4189.05
2,PopularityABCSlotting,RandomBatching,SShapeRouting,2032.25,179.1611111111111,406.45,35.83222222222222,415.25,371.25,25.0,4.08,25.0,40,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,13.5,387.2
3,PopularityABCSlotting,RandomBatching,SShapeRouting,1822.25,164.49444444444447,364.45,32.89888888888889,415.25,315.25,25.0,3.832,25.0,30,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,268.7,1573.2
4,PopularityABCSlotting,RandomBatching,SShapeRouting,2068.25,192.62777777777777,413.65,38.525555555555556,481.25,323.25,25.0,4.032,25.0,34,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,109.7,5636.8
5,PopularityABCSlotting,RandomBatching,SShapeRouting,1708.75,150.63888888888889,341.75,30.12777777777778,393.25,271.75,25.0,3.416,25.0,25,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,260.3,2887.25
6,PopularityABCSlotting,RandomBatching,SShapeRouting,1888.75,158.97222222222223,377.75,31.794444444444444,437.25,301.25,25.0,2.936,25.0,26,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,306.8,3567.75
7,PopularityABCSlotting,RandomBatching,SShapeRouting,1852.25,153.49444444444444,370.45,30.698888888888884,393.25,345.25,25.0,3.2,25.0,38,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,23,289.2
8,PopularityABCSlotting,RandomBatching,SShapeRouting,1870.75,162.90555555555557,374.15,32.58111111111111,437.25,301.25,25.0,3.144,25.0,26,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,582.3,4721.05
9,PopularityABCSlotting,RandomBatching,SShapeRouting,1973.25,170.85,394.65,34.169999999999995,481.25,345.25,25.0,3.28,25.0,30,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,139,3174.175
10,PopularityABCSlotting,RandomBatching,SShapeRouting,2116.25,192.02777777777777,423.25,38.40555555555555,437.25,393.25,25.0,3.736,25.0,37,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,84.8,364.0
1,PopularityABCSlotting,RandomBatching,LargestGapRouting,2533.8775424535515,195.30838983230115,506.7755084907103,39.06167796646023,636.0110700787214,360.0522985028952,25.0,3.752,25.0,29,9.75,20.076923076923077,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,135.2,13310.850908372453
2,PopularityABCSlotting,RandomBatching,LargestGapRouting,2496.1567425391545,185.47014983420343,499.2313485078309,37.09402996684069,566.312729949163,411.0800082298364,25.0,3.92,25.0,31,9.25,19.324324324324323,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,402,4609.697049126772
3,PopularityABCSlotting,RandomBatching,LargestGapRouting,2805.1497861108164,205.00332858024038,561.0299572221633,41.00066571604807,652.5950804437739,456.6252112524398,25.0,3.752,25.0,43,9.75,20.28205128205128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,61.2,8172.816290391538
4,PopularityABCSlotting,RandomBatching,LargestGapRouting,2609.7246699004195,196.99388155334267,521.9449339800839,39.39877631066853,574.1002207919437,461.4884028039919,25.0,4.144,25.0,41,9.0,20.38888888888889,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,218.8,3109.5961258885773
5,PopularityABCSlotting,RandomBatching,LargestGapRouting,1839.1043753356498,128.53565278523666,367.82087506713,25.70713055704733,401.6631098660459,327.54661741822986,25.0,3.512,25.0,10,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69.2,719.6896154837892
6,PopularityABCSlotting,RandomBatching,LargestGapRouting,2877.899276014052,209.95331724475673,575.5798552028103,41.990663448951345,624.3374253278832,505.91001645967276,25.0,3.16,25.0,25,9.25,20.56756756756757,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,23,2567.54735017885
7,PopularityABCSlotting,RandomBatching,LargestGapRouting,2196.3024217600882,173.80672048355748,439.26048435201767,34.7613440967115,471.7010098571694,401.3090199045563,25.0,3.256,25.0,27,8.75,18.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,192.3,1253.9567809453526
8,PopularityABCSlotting,RandomBatching,LargestGapRouting,2363.805414455033,173.86234254344515,472.7610828910066,34.77246850868903,613.1390281343927,405.8070488644976,25.0,2.928,25.0,15,9.5,19.42105263157895,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,151.2,6838.669239810117
